,District_Code,Sex,District,Neighborhood,Neighborhood_Code,Population,Five-Year_Age,Nationality
3650,10,Women,Sant Martí,Sant Martí de Provençals,72,248,35-39 years,Foreign
3651,10,Women,Sant Martí,la Verneda i la Pau,73,282,35-39 years,Foreign
3652,1,Women,Ciutat Vella,el Barri Gòtic,2,334,40-44 years,Foreign
3653,1,Women,Ciutat Vella,la Barceloneta,3,253,40-44 years,Foreign
3654,1,Women,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,441,40-44 years,Foreign
3655,2,Women,Eixample,el Fort Pienc,5,497,40-44 years,Foreign
3656,2,Women,Eixample,la Sagrada Família,6,556,40-44 years,Foreign
3657,2,Women,Eixample,la Dreta de l'Eixample,7,515,40-44 years,Foreign
3658,2,Women,Eixample,l'Antiga Esquerra de l'Eixample,8,461,40-44 years,Foreign
3659,2,Women,Eixample,la Nova Esquerra de l'Eixample,9,594,40-44 years,Foreign
3660,2,Women,Eixample,Sant Antoni,10,461,40-44 years,Foreign
3661,3,Women,Sants-Montjuïc,el Poble Sec,11,724,40-44 years,Foreign
3662,3,Women,Sants-Montjuïc,la Marina del Prat Vermell,12,9,40-44 years,Foreign
3663,3,Women,Sants-Montjuïc,la Marina de Port,13,293,40-44 years,Foreign
3664,3,Women,Sants-Montjuïc,la Font de la Guatlla,14,97,40-44 years,Foreign
3665,3,Women,Sants-Montjuïc,Hostafrancs,15,206,40-44 years,Foreign
3666,3,Women,Sants-Montjuïc,la Bordeta,16,150,40-44 years,Foreign
3667,3,Women,Sants-Montjuïc,Sants - Badal,17,261,40-44 years,Foreign
3668,3,Women,Sants-Montjuïc,Sants,18,448,40-44 years,Foreign
3669,4,Women,Les Corts,les Corts,19,318,40-44 years,Foreign
3670,4,Women,Les Corts,la Maternitat i Sant Ramon,20,147,40-44 years,Foreign
3671,4,Women,Les Corts,Pedralbes,21,147,40-44 years,Foreign
3672,5,Women,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",22,57,40-44 years,Foreign
3673,5,Women,Sarrià-Sant Gervasi,Sarrià,23,224,40-44 years,Foreign
3674,5,Women,Sarrià-Sant Gervasi,les Tres Torres,24,98,40-44 years,Foreign
3675,5,Women,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,25,201,40-44 years,Foreign
3676,5,Women,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,26,398,40-44 years,Foreign
3677,5,Women,Sarrià-Sant Gervasi,el Putxet i el Farró,27,281,40-44 years,Foreign
3678,6,Women,Gràcia,Vallcarca i els Penitents,28,139,40-44 years,Foreign
3679,6,Women,Gràcia,el Coll,29,80,40-44 years,Foreign
3680,6,Women,Gràcia,la Salut,30,116,40-44 years,Foreign
3681,6,Women,Gràcia,la Vila de Gràcia,31,653,40-44 years,Foreign
3682,6,Women,Gràcia,el Camp d'en Grassot i Gràcia Nova,32,305,40-44 years,Foreign
3683,7,Women,Horta-Guinardó,el Baix Guinardó,33,194,40-44 years,Foreign
3684,7,Women,Horta-Guinardó,Can Baró,34,84,40-44 years,Foreign
3685,7,Women,Horta-Guinardó,el Guinardó,35,363,40-44 years,Foreign
3686,7,Women,Horta-Guinardó,la Font d'en Fargues,36,59,40-44 years,Foreign
3687,7,Women,Horta-Guinardó,el Carmel,37,328,40-44 years,Foreign
3688,7,Women,Horta-Guinardó,la Teixonera,38,121,40-44 years,Foreign
3689,7,Women,Horta-Guinardó,Sant Genís dels Agudells,39,63,40-44 years,Foreign
3690,7,Women,Horta-Guinardó,Montbau,40,45,40-44 years,Foreign
3691,7,Women,Horta-Guinardó,la Vall d'Hebron,41,31,40-44 years,Foreign
3692,7,Women,Horta-Guinardó,la Clota,42,3,40-44 years,Foreign
3693,7,Women,Horta-Guinardó,Horta,43,237,40-44 years,Foreign
3694,8,Women,Nou Barris,Vilapicina i la Torre Llobeta,44,210,40-44 years,Foreign
3695,8,Women,Nou Barris,Porta,45,369,40-44 years,Foreign
3696,8,Women,Nou Barris,el Turó de la Peira,46,217,40-44 years,Foreign
3697,8,Women,Nou Barris,Can Peguera,47,19,40-44 years,Foreign
3698,8,Women,Nou Barris,la Guineueta,48,99,40-44 years,Foreign
3699,8,Women,Nou Barris,Canyelles,49,28,40-44 years,Foreign
3700,8,Women,Nou Barris,les Roquetes,50,213,40-44 years,Foreign
3701,8,Women,Nou Barris,Verdun,51,172,40-44 years,Foreign
3702,8,Women,Nou Barris,la Prosperitat,52,282,40-44 years,Foreign
3703,8,Women,Nou Barris,la Trinitat Nova,53,99,40-44 years,Foreign
3704,8,Women,Nou Barris,Torre Baró,54,27,40-44 years,Foreign
3705,8,Women,Nou Barris,Ciutat Meridiana,55,154,40-44 years,Foreign
3706,9,Women,Sant Andreu,la Trinitat Vella,57,152,40-44 years,Foreign
3707,9,Women,Sant Andreu,Baró de Viver,58,23,40-44 years,Foreign
3708,9,Women,Sant Andreu,el Bon Pastor,59,135,40-44 years,Foreign
3709,9,Women,Sant Andreu,Sant Andreu,60,323,40-44 years,Foreign
3710,9,Women,Sant Andreu,la Sagrera,61,237,40-44 years,Foreign
3711,9,Women,Sant Andreu,el Congrés i els Indians,62,129,40-44 years,Foreign
3712,9,Women,Sant Andreu,Navas,63,209,40-44 years,Foreign
3713,10,Women,Sant Martí,el Camp de l'Arpa del Clot,64,371,40-44 years,Foreign
3714,10,Women,Sant Martí,el Clot,65,226,40-44 years,Foreign
3715,10,Women,Sant Martí,el Parc i la Llacuna del Poblenou,66,214,40-44 years,Foreign
3716,10,Women,Sant Martí,la Vila Olímpica del Poblenou,67,115,40-44 years,Foreign
3717,10,Women,Sant Martí,el Poblenou,68,450,40-44 years,Foreign
3718,10,Women,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,157,40-44 years,Foreign
3719,10,Women,Sant Martí,el Besòs i el Maresme,70,363,40-44 years,Foreign
3720,10,Women,Sant Martí,Provençals del Poblenou,71,193,40-44 years,Foreign
3721,10,Women,Sant Martí,Sant Martí de Provençals,72,211,40-44 years,Foreign
3722,10,Women,Sant Martí,la Verneda i la Pau,73,237,40-44 years,Foreign
3723,1,Women,Ciutat Vella,el Raval,1,732,45-49 years,Foreign
3724,1,Women,Ciutat Vella,el Barri Gòtic,2,237,45-49 years,Foreign
3725,1,Women,Ciutat Vella,la Barceloneta,3,119,45-49 years,Foreign
3726,1,Women,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,281,45-49 years,Foreign
3727,2,Women,Eixample,el Fort Pienc,5,290,45-49 years,Foreign
3728,2,Women,Eixample,la Sagrada Família,6,401,45-49 years,Foreign
3729,2,Women,Eixample,la Dreta de l'Eixample,7,389,45-49 years,Foreign
3730,2,Women,Eixample,l'Antiga Esquerra de l'Eixample,8,337,45-49 years,Foreign
3731,2,Women,Eixample,la Nova Esquerra de l'Eixample,9,383,45-49 years,Foreign
3732,2,Women,Eixample,Sant Antoni,10,319,45-49 years,Foreign
3733,3,Women,Sants-Montjuïc,el Poble Sec,11,393,45-49 years,Foreign
3734,3,Women,Sants-Montjuïc,la Marina del Prat Vermell,12,8,45-49 years,Foreign
3735,3,Women,Sants-Montjuïc,la Marina de Port,13,216,45-49 years,Foreign
3736,3,Women,Sants-Montjuïc,la Font de la Guatlla,14,71,45-49 years,Foreign
3737,3,Women,Sants-Montjuïc,Hostafrancs,15,136,45-49 years,Foreign
3738,3,Women,Sants-Montjuïc,la Bordeta,16,128,45-49 years,Foreign
3739,3,Women,Sants-Montjuïc,Sants - Badal,17,201,45-49 years,Foreign
3740,3,Women,Sants-Montjuïc,Sants,18,292,45-49 years,Foreign
3741,4,Women,Les Corts,les Corts,19,235,45-49 years,Foreign
3742,4,Women,Les Corts,la Maternitat i Sant Ramon,20,123,45-49 years,Foreign
3743,4,Women,Les Corts,Pedralbes,21,121,45-49 years,Foreign
3744,5,Women,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",22,41,45-49 years,Foreign
3745,5,Women,Sarrià-Sant Gervasi,Sarrià,23,220,45-49 years,Foreign
3746,5,Women,Sarrià-Sant Gervasi,les Tres Torres,24,103,45-49 years,Foreign
3747,5,Women,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,25,173,45-49 years,Foreign
3748,5,Women,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,26,318,45-49 years,Foreign
3749,5,Women,Sarrià-Sant Gervasi,el Putxet i el Farró,27,181,45-49 years,Foreign
3750,6,Women,Gràcia,Vallcarca i els Penitents,28,91,45-49 years,Foreign
3751,6,Women,Gràcia,el Coll,29,59,45-49 years,Foreign
3752,6,Women,Gràcia,la Salut,30,74,45-49 years,Foreign
3753,6,Women,Gràcia,la Vila de Gràcia,31,370,45-49 years,Foreign
3754,6,Women,Gràcia,el Camp d'en Grassot i Gràcia Nova,32,197,45-49 years,Foreign
3755,7,Women,Horta-Guinardó,el Baix Guinardó,33,152,45-49 years,Foreign
3756,7,Women,Horta-Guinardó,Can Baró,34,55,45-49 years,Foreign
3757,7,Women,Horta-Guinardó,el Guinardó,35,256,45-49 years,Foreign
3758,7,Women,Horta-Guinardó,la Font d'en Fargues,36,25,45-49 years,Foreign
3759,7,Women,Horta-Guinardó,el Carmel,37,229,45-49 years,Foreign
3760,7,Women,Horta-Guinardó,la Teixonera,38,72,45-49 years,Foreign
3761,7,Women,Horta-Guinardó,Sant Genís dels Agudells,39,50,45-49 years,Foreign
3762,7,Women,Horta-Guinardó,Montbau,40,22,45-49 years,Foreign
3763,7,Women,Horta-Guinardó,la Vall d'Hebron,41,27,45-49 years,Foreign
3764,7,Women,Horta-Guinardó,la Clota,42,3,45-49 years,Foreign
3765,7,Women,Horta-Guinardó,Horta,43,169,45-49 years,Foreign
3766,8,Women,Nou Barris,Vilapicina i la Torre Llobeta,44,164,45-49 years,Foreign
3767,8,Women,Nou Barris,Porta,45,239,45-49 years,Foreign
3768,8,Women,Nou Barris,el Turó de la Peira,46,138,45-49 years,Foreign
3769,8,Women,Nou Barris,Can Peguera,47,19,45-49 years,Foreign
3770,8,Women,Nou Barris,la Guineueta,48,71,45-49 years,Foreign
3771,8,Women,Nou Barris,Canyelles,49,21,45-49 years,Foreign
3772,8,Women,Nou Barris,les Roquetes,50,158,45-49 years,Foreign
3773,8,Women,Nou Barris,Verdun,51,113,45-49 years,Foreign
3774,8,Women,Nou Barris,la Prosperitat,52,196,45-49 years,Foreign
3775,8,Women,Nou Barris,la Trinitat Nova,53,62,45-49 years,Foreign
3776,8,Women,Nou Barris,Torre Baró,54,26,45-49 years,Foreign
3777,8,Women,Nou Barris,Ciutat Meridiana,55,128,45-49 years,Foreign
3778,8,Women,Nou Barris,Vallbona,56,4,45-49 years,Foreign
3779,9,Women,Sant Andreu,la Trinitat Vella,57,102,45-49 years,Foreign
3780,9,Women,Sant Andreu,Baró de Viver,58,15,45-49 years,Foreign
3781,9,Women,Sant Andreu,el Bon Pastor,59,112,45-49 years,Foreign
3782,9,Women,Sant Andreu,Sant Andreu,60,229,45-49 years,Foreign
3783,9,Women,Sant Andreu,la Sagrera,61,191,45-49 years,Foreign
3784,9,Women,Sant Andreu,el Congrés i els Indians,62,98,45-49 years,Foreign
3785,9,Women,Sant Andreu,Navas,63,128,45-49 years,Foreign
3786,10,Women,Sant Martí,el Camp de l'Arpa del Clot,64,265,45-49 years,Foreign
3787,10,Women,Sant Martí,el Clot,65,139,45-49 years,Foreign
3788,10,Women,Sant Martí,el Parc i la Llacuna del Poblenou,66,103,45-49 years,Foreign
3789,10,Women,Sant Martí,la Vila Olímpica del Poblenou,67,77,45-49 years,Foreign
3790,10,Women,Sant Martí,el Poblenou,68,230,45-49 years,Foreign
3791,10,Women,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,94,45-49 years,Foreign
3792,10,Women,Sant Martí,el Besòs i el Maresme,70,281,45-49 years,Foreign
3793,10,Women,Sant Martí,Provençals del Poblenou,71,113,45-49 years,Foreign
3794,10,Women,Sant Martí,Sant Martí de Provençals,72,160,45-49 years,Foreign
3795,10,Women,Sant Martí,la Verneda i la Pau,73,148,45-49 years,Foreign
3796,1,Women,Ciutat Vella,el Raval,1,497,50-54 years,Foreign
3797,1,Women,Ciutat Vella,el Barri Gòtic,2,166,50-54 years,Foreign
3798,1,Women,Ciutat Vella,la Barceloneta,3,106,50-54 years,Foreign
3799,1,Women,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,189,50-54 years,Foreign
3800,2,Women,Eixample,el Fort Pienc,5,183,50-54 years,Foreign
3801,2,Women,Eixample,la Sagrada Família,6,292,50-54 years,Foreign
3802,2,Women,Eixample,la Dreta de l'Eixample,7,245,50-54 years,Foreign
